seed,relation,gate_mean,gate_std,gate_open_rate,contribution_norm_mean,gate_vs_near_cap_corr,gate_vs_abs_residual_corr,diagnostic_type,dataset,method,run_name,label,count,base_status
2026,RSR,0.27163559198379517,0.0946161076426506,0.0043739392422139645,1.4897394180297852,0.4007095694541931,0.3644731044769287,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
2026,RTR,0.31563225388526917,0.13451920449733734,0.11848805099725723,1.7066258192062378,0.5863078832626343,0.5306570529937744,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
2026,RUR,0.4438447952270508,,0.372380793094635,2.4554600715637207,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
2026,RUR,0.5098111033439636,,0.6465478539466858,2.8481736183166504,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
2026,RSR,0.278018057346344,,0.00509203877300024,1.5252853631973267,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
2026,RSR,0.2340911477804184,,0.00014976786042097956,1.2806416749954224,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
2026,RTR,0.33246979117393494,,0.13628841936588287,1.7969478368759155,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
2026,RTR,0.21658658981323242,,0.013778642751276493,1.1753133535385132,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
2026,RUR,0.48503151535987854,,0.6561969518661499,2.711024522781372,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1178,TP
2026,RUR,0.44496041536331177,,0.374032199382782,2.461637020111084,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38748,TN
2026,RUR,0.3621269464492798,,0.25141775608062744,2.0030055046081543,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,529,FP
2026,RUR,0.5151194334030151,,0.64448082447052,2.8775534629821777,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5499,FN
2026,RSR,0.21607409417629242,,0.0,1.174421787261963,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1178,TP
2026,RSR,0.27889418601989746,,0.005161556880921125,1.5302280187606812,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38748,TN
2026,RSR,0.2138446718454361,,0.0,1.1632379293441772,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,529,FP
2026,RSR,0.23795080184936523,,0.00018185123917646706,1.303396224975586,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5499,FN
2026,RTR,0.1549963802099228,,0.0,0.8476218581199646,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1178,TP
2026,RTR,0.3349091112613678,,0.13814906775951385,1.8100446462631226,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38748,TN
2026,RTR,0.15379539132118225,,0.0,0.8376440405845642,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,529,FP
2026,RTR,0.22978048026561737,,0.01673031412065029,1.2455116510391235,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5499,FN
